script	situation	message-topic
advertisement	provider	product-producer
bomb	victims	entity-destination
works	scheme	message-topic
advertisements	murders	cause-effect
point	pen	component-whole
novel	themes	message-topic
gold	ring	other
muscles	body	component-whole
course	water	other
keys	car	other
waste	toilet	content-container
accident	death	cause-effect
cashier	till	other
internship	interest	cause-effect
riddle	quizmaster	product-producer
poster	packaging	content-container
ceramics	exhibition	component-whole
rim	bucket	component-whole
song	band	product-producer
classes	alliance	member-collection
concubines	harem	member-collection
part	alphabet	message-topic
tub	dishwasher	component-whole
gallery	work	message-topic
draft	statesman	product-producer
batteries	contact	other
pushpins	students	instrument-agency
dryer	fire	cause-effect
cars	overseas	entity-destination
facility	growth	other
coffee	guy	product-producer
research	meeting	other
belly	fish	component-whole
features	horde	member-collection
debate	comments	message-topic
lines	pencil	member-collection
abuse	behaviour	cause-effect
photographs	photoheliograph	product-producer
knitwear	company	product-producer
playlist	portfolio	content-container
man	passion	other
memoir	commentator	product-producer
fraudsters	syndicate	member-collection
form	options	message-topic
storm	swell	cause-effect
system	plant	component-whole
textile	factory	product-producer
stream	erosion	other
clip	alarm	component-whole
films	complaints	message-topic
smoke	areas	entity-destination
tree	woods	other
session	conference	component-whole
cartilage	backbone	other
father	lunch-group	member-collection
medications	psychiatrists	instrument-agency
pottery	potters	product-producer
person	country	entity-origin
mold	headaches	cause-effect
destruction	migrations	cause-effect
robbers	circle	member-collection
whisky	molasses	entity-origin
lack	reliance	cause-effect
nurse	clothes	other
rhythm	dance	entity-destination
coffee	couple	instrument-agency
aircraft	air	other
cheesecake	container	content-container
shed	people	product-producer
solution	creation	other
loss	dehydration	cause-effect
artist	laugh	other
arm	dancer	component-whole
overpopulation	tension	cause-effect
jewels	casket	entity-destination
book	survivor	product-producer
workers	federation	member-collection
body	mat	content-container
artwork	creator	product-producer
ceremony	building	other
reports	examination	other
money	project	entity-destination
culture	bacteria	other
wine	cellar	entity-destination
van	debtors	instrument-agency
exclusion	standards	other
meal	chef	product-producer
therapy	therapist	instrument-agency
recipe	restaurant	entity-origin
moles	labor	member-collection
surgeon	team	other
shaft	bow	other
wings	bat	component-whole
blasts	fire	cause-effect
integration	networks	entity-destination
pornographers	bratpack	member-collection
components	system	component-whole
collar	female	component-whole
reactor	melter	entity-origin
book	software	entity-destination
stories	future	other
book	authors	product-producer
factions	confederacy	member-collection
phial	drawer	content-container
stick	operator	instrument-agency
sodium	retention	cause-effect
companies	federation	member-collection
stacks	entrances	other
fields	theme	other
executives	corps	member-collection
manifesto	need	message-topic
workshops	skills	message-topic
depression	insomnia	cause-effect
advocates	panel	member-collection
environment	programmers	other
money	shop	entity-origin
rod	damper	component-whole
queue	reports	other
proliferation	lymphomas	cause-effect
water	tanks	content-container
scene	movie	component-whole
organs	patients	entity-destination
crowd	theatre	entity-origin
engineer	permit	other
book	tests	message-topic
information	neurons	entity-origin
manager	firm	other
production	partnership	other
return	mail	other
call	robbers	product-producer
head	police	member-collection
workshop	factory	component-whole
people	cities	entity-destination
randomization	protocol	instrument-agency
fires	smoke	cause-effect
bike	crate	content-container
delicacy	birds	entity-origin
essays	book	member-collection
horns	mountains	other
web	tarantula	product-producer
hyenas	cackle	member-collection
king	apartment	entity-origin
colors	array	member-collection
powers	people	entity-origin
song	quartet	product-producer
tools	chimps	product-producer
resources	manager	instrument-agency
clock	vacuum	other
speech	affairs	message-topic
selling	commission	cause-effect
will	person	product-producer
candidates	slate	member-collection
criticism	government	message-topic
fork	officer	instrument-agency
investment	markets	entity-destination
plague	darkness	cause-effect
statement	producer	product-producer
earthquake	marsh	cause-effect
novels	themes	message-topic
tremors	midnight	other
documents	shredder	entity-destination
crust	pie	component-whole
toxin	illness	cause-effect
exams	researchers	instrument-agency
form	soup	entity-origin
flood	crisis	cause-effect
towns	literature	entity-origin
formula	mathematician	product-producer
sounder	alarm	component-whole
whistle	tone	cause-effect
box	box	entity-destination
news	blog	other
prisoners	jail	entity-origin
plan	group	product-producer
poets	pleiad	member-collection
birds	parent	entity-origin
novel	life	message-topic
portals	church	component-whole
students	curricula	other
plug	microphone	component-whole
generator	energy	cause-effect
campers	wilderness	entity-destination
periscope	roof	entity-origin
approach	methodology	other
baby	shoebox	content-container
documentary	career	message-topic
padlock	flat	component-whole
satisfaction	customers	other
stone	window	entity-destination
discussion	details	message-topic
awareness	joy	cause-effect
studies	phenomena	other
confirmation	invoice	other
thoughts	effects	message-topic
senatorships	individuals	entity-destination
factories	pollution	cause-effect
frogs	knot	member-collection
travellers	delays	other
items	trust	entity-destination
dollar	peaks	entity-origin
quality	bag	other
hashish	chessboard	content-container
stem	tree	component-whole
computers	students	instrument-agency
popcorn	maker	product-producer
writing	editor	product-producer
padlock	pane	component-whole
watermarks	file	entity-destination
teeth	wolf	component-whole
tail	shark	component-whole
chapters	book	component-whole
ball	person	instrument-agency
builder	location	other
water	cover	entity-destination
story	edition	component-whole
cats	garage	entity-destination
rainwater	use	other
nectar	jackfruit	entity-origin
output	factory	product-producer
biceps	arm	component-whole
viruses	outbreaks	cause-effect
organ	builder	product-producer
tsunami	disaster	cause-effect
creativity	use	other
bout	violin	component-whole
websites	painters	instrument-agency
field	core	entity-origin
beer	barley	entity-origin
soils	dealer	entity-origin
company	lawsuit	other
tools	gardeners	instrument-agency
tests	battery	member-collection
horse	rider	instrument-agency
firearms	factory	product-producer
scissors	manufacturer	product-producer
woodcocks	fall	member-collection
spores	air	entity-destination
prophecies	rise	message-topic
engine	plant	product-producer
anchor	ship	component-whole
films	companies	product-producer
automobile	sheriff	instrument-agency
photographs	survivors	message-topic
bases	group	product-producer
rods	chimps	product-producer
debate	transparency	message-topic
couple	friends	other
galaxy	events	other
therapy	treatment	component-whole
point	pen	component-whole
hold	vessel	component-whole
costs	consumers	entity-destination
violin	girl	instrument-agency
components	workers	product-producer
broth	flask	content-container
boats	flotilla	member-collection
vehicle	photographer	instrument-agency
access	doorway	other
insights	diversity	message-topic
machine	confirmation	other
deer	rangale	member-collection
suitcase	receptacle	content-container
ants	habitats	entity-destination
clothes	suitcase	content-container
compeers	criminals	other
church	lady	product-producer
product	workers	product-producer
hounds	stable	member-collection
strikers	damage	cause-effect
patients	trials	other
unificationists	president	other
slope	house	other
maze	letters	other
chorus	song	component-whole
blogging	places	other
lesbians	sorority	member-collection
students	scheme	other
people	panic	other
copy	scientist	product-producer
catastrophe	metaphor	other
purchase	satisfaction	cause-effect
papers	journal	component-whole
keys	memory	entity-destination
rendition	impression	cause-effect
demonstrators	vehicles	entity-origin
snails	escargotoire	member-collection
glut	pears	other
excrement	lizard	product-producer
cover	book	component-whole
ark	cave	content-container
cigarettes	producer	product-producer
guidelines	lenders	instrument-agency
comments	adherence	message-topic
coin	kettle	entity-origin
car	sound	cause-effect
drawings	configurations	message-topic
charts	popularity	message-topic
titles	book	component-whole
rings	toy	component-whole
humanity	space	entity-destination
charter	body	product-producer
resetting	signal	other
racehorses	field	member-collection
ear	man	product-producer
report	monitor	product-producer
scalpel	diener	instrument-agency
chapters	notion	message-topic
water	eye	entity-destination
beads	gasoline	entity-destination
devices	factory	product-producer
movement	inhibition	cause-effect
dinner	fiance	product-producer
masterpiece	novelist	product-producer
apples	recipe	component-whole
coffee	machine	product-producer
car	plant	product-producer
sword	reciter	instrument-agency
universities	collaboration	other
toothpaste	jar	content-container
certificate	birth	message-topic
colonels	ratpack	member-collection
beavers	lodge	member-collection
inspiration	job	entity-origin
film	necessity	message-topic
wheel	panel	component-whole
liars	riffraff	member-collection
paintings	village	message-topic
bakeries	area	other
fume	nausea	cause-effect
accident	radiation	cause-effect
pearls	string	component-whole
transmitter	axon	entity-origin
jars	nurses	instrument-agency
oath	officer	product-producer
router	manufacturer	product-producer
princess	heat	cause-effect
survey	needs	message-topic
scandal	resignation	cause-effect
furniture	maker	product-producer
allegations	massacre	message-topic
guidelines	maker	product-producer
troops	incursion	other
valves	veins	component-whole
infection	fever	other
form	platonists	other
parties	headquarters	entity-origin
homosexuals	subculture	member-collection
books	sociometrics	message-topic
hanging	people	message-topic
nitrogen	vessel	entity-destination
peers	jury	member-collection
phrase	student	instrument-agency
pieces	limestone	component-whole
evidence	orbiter	entity-origin
extremists	faction	member-collection
essays	workshops	entity-origin
floorboard	bamboo	other
deliverables	information	message-topic
assemblies	cask	content-container
perspective	knowledge	entity-origin
aliens	space	entity-origin
mechanism	ovens	component-whole
polysilicon	step	other
trophy	award	component-whole
crew	investigation	other
explosive	condom	content-container
keyboard	typing	other
aluminum	can	other
juicer	squeezing	instrument-agency
band	musicality	other
illness	abuse	cause-effect
natron	color	other
masterplan	architect	product-producer
bombing	deaths	cause-effect
lawsuits	fans	entity-origin
cranes	siege	member-collection
boar	sounder	member-collection
foxes	earth	member-collection
pump	laser	component-whole
tablets	canteen	entity-destination
preview	features	message-topic
inflammation	cysts	cause-effect
bullets	shooter	instrument-agency
sunrise	light	cause-effect
soul	body	entity-origin
liquid	container	entity-destination
flyer	box	content-container
chain	saws	component-whole
difficulties	structure	entity-origin
tuxedo	suitcase	content-container
waste	factory	product-producer
device	beaker	content-container
discussion	program	component-whole
banners	seminar	message-topic
tiller	stonebow	component-whole
people	group	member-collection
texts	civilisation	message-topic
ads	books	entity-destination
goose	wild	entity-destination
press	cooperation	message-topic
lines	system	component-whole
water	pipe	entity-destination
research	paper	other
studies	mechanics	message-topic
bitterns	sedge	member-collection
voice	master	component-whole
documentary	maker	product-producer
marines	port	entity-destination
attack	sorrow	cause-effect
shape	ewer	other
bun	basket	other
truck	maker	product-producer
treaty	force	other
drama	watchdog	other
data	sensor	product-producer
mountains	range	member-collection
development	clearance	cause-effect
copy	packet	content-container
pole	bed	component-whole
bowels	building	component-whole
special	term	message-topic
villages	area	component-whole
stove	manufacturer	product-producer
filter	system	component-whole
desires	war	cause-effect
plane	airport	entity-destination
smile	face	other
car	shop	entity-destination
litho	plastic	content-container
scoundrels	universe	member-collection
flour	soy	entity-origin
pearls	rope	component-whole
letter	chest	content-container
wine	flower	entity-origin
pledge	manufacturer	product-producer
filament	light	cause-effect
coins	sack	entity-destination
dovetailer	author	instrument-agency
citations	book	component-whole
role	scrutiny	other
statement	band	product-producer
details	website	component-whole
insulin	organ	product-producer
thermostat	refrigerator	component-whole
dance	company	product-producer
pochards	knob	member-collection
plans	needs	message-topic
millions	projects	entity-destination
canons	tank	component-whole
footwear	artisans	product-producer
literature	dynamic	message-topic
jungle	automotives	other
stars	heavens	other
chapters	fraternity	member-collection
eggs	dish	content-container
game	packing	content-container
templates	contractors	instrument-agency
tubers	bag	content-container
settlers	population	member-collection
monkeys	mission	member-collection
mass	movement	other
arrival	trauma	cause-effect
advances	biology	other
snakes	nest	member-collection
meteorites	rain	member-collection
missile	light	cause-effect
cover	manhole	component-whole
buildings	campus	component-whole
nose	plane	component-whole
chemicals	reclamation	other
bomb	truck	content-container
cookie	oven	entity-origin
grouse	brace	member-collection
conversation	marriage	message-topic
feathers	birds	component-whole
gambol	dancers	other
hand-cultivator	farmer	instrument-agency
car	plant	entity-origin
text	literature	other
eagles	aerie	member-collection
things	theatres	entity-destination
back	coffeemaker	component-whole
terror	infidels	other
student	jump	other
rest	savings	entity-origin
debate	problems	message-topic
money	bag	content-container
gavel	judge	instrument-agency
tears	rain	member-collection
letter	scientists	product-producer
house	foreclosure	other
engineers	corps	member-collection
species	forest	other
questions	rules	message-topic
papers	construction	message-topic
tag	languages	component-whole
findings	section	other
collision	bang	cause-effect
tea	thermos	entity-destination
pillars	bridge	component-whole
truncheon	policeman	instrument-agency
suspects	custody	other
door	truck	component-whole
butterflies	rabble	member-collection
series	development	other
theories	geodesist	product-producer
combination	circumstances	other
drug	microcapsules	entity-origin
scalpel	nurse	instrument-agency
flight	aircrafts	other
pressures	stress	cause-effect
strings	piano	component-whole
wine	wineries	product-producer
smoke	bonfire	entity-origin
braces	discomfort	cause-effect
speech	measures	message-topic
criminals	circle	member-collection
fungus	irritation	cause-effect
ship	port	entity-destination
discussion	need	message-topic
rates	review	other
candidates	crush	member-collection
criticism	storyline	message-topic
book	academic	product-producer
party	box	other
heroes	horde	member-collection
population	living	other
circuitry	monitor	component-whole
residents	club	member-collection
loss	grief	cause-effect
surgery	chemotherapy	other
sandbags	military	instrument-agency
literature	ospreys	message-topic
fingerlings	lake	entity-destination
gunfire	terror	cause-effect
fertilizer	package	content-container
oil	vegetable	entity-origin
card	deck	member-collection
control	research	other
paper	backpack	entity-destination
reports	troops	message-topic
tsunami	damage	cause-effect
cops	hotels	entity-destination
intersection	fireball	cause-effect
shield	radius	other
mankind	bondage	other
citation	discoverer	product-producer
loans	foreclosures	other
tools	team	product-producer
process	researchers	instrument-agency
goal-keeper	team	member-collection
preservative	mercury	other
spill	catastrophe	cause-effect
gold	bracelet	other
cameras	concert	entity-destination
marks	software	product-producer
egg	miner	product-producer
kit	box	content-container
piles	dealers	product-producer
speech	innovation	message-topic
findings	testing	other
comb	workers	product-producer
oil	company	product-producer
trench	crew	product-producer
food	store	entity-origin
oil	soy	entity-origin
lawsuit	violation	message-topic
side	start	other
sign	length	other
soup	dish	content-container
microphone	man	instrument-agency
engines	car	other
movement	earthquakes	cause-effect
animals	zoo	member-collection
paintings	scenes	message-topic
brace	ankle	other
sharks	shiver	member-collection
book	life	message-topic
growth	inflammation	cause-effect
resident	association	member-collection
member	device	component-whole
comet	explosion	cause-effect
curbs	sidewalks	other
move	mockery	other
execution	infection	cause-effect
virus	disease	cause-effect
caffeine	goods	entity-destination
claw	owl	component-whole
entrance	tunnel	component-whole
activity	alterations	cause-effect
thermocouple	box	content-container
gas	army	instrument-agency
hurdles	drilling	other
snowflakes	sky	entity-origin
monument	man	product-producer
books	incidents	message-topic
passengers	car	other
parts	trucks	component-whole
handouts	binder	content-container
time-traveling	criminals	instrument-agency
window	citizen	instrument-agency
programme	adventures	message-topic
jackknife	doctor	instrument-agency
associations	cooperative	member-collection
elevator	man	instrument-agency
moles	duel	member-collection
comics	characters	message-topic
heretics	sect	member-collection
victim	perpetrators	entity-origin
convention	teachers	other
coin	tankard	content-container
footmen	godmother	product-producer
questions	salary	message-topic
screwdriver	teacher	instrument-agency
work	writer	product-producer
switchboard	engine	component-whole
counter	shop	component-whole
hydrogen	system	product-producer
milk	drink	other
title	myth	entity-origin
bears	sleuth	member-collection
creation	critics	other
idea	archaeologists	product-producer
president	country	entity-origin
rocks	pile	member-collection
brain	technology	other
interpolation	distortion	cause-effect
geese	flock	member-collection
tooth	eye	entity-destination
companions	way	other
genes	genome	component-whole
acid	pool	entity-destination
player	smile	other
protocol	stack	other
origin	berserkers	other
data	simulation	entity-origin
items	home	entity-destination
gods	pantheon	member-collection
vehicle	damages	cause-effect
people	damnation	other
stitches	machine	product-producer
cats	clutter	member-collection
statue	sculptor	product-producer
press	chefs	instrument-agency
house	person	other
nun	kiss	other
pottery	people	product-producer
standard	user	instrument-agency
electrode	corrosion	other
struggle	drowning	cause-effect
negligence	accident	cause-effect
gardenhouse	farm	component-whole
glove	defendant	instrument-agency
epidemic	areas	entity-destination
worms	distention	cause-effect
merchandise	shop	content-container
flights	countries	entity-destination
barbels	catfish	component-whole
clips	career	message-topic
butter	jar	content-container
celebrity	party	other
nuzzle	gelding	component-whole
lantern	angel	instrument-agency
hive	ideas	other
test	achievement	other
lows	drivers	entity-origin
sink	kitchen	component-whole
ball	basket	content-container
juicer	fruit	other
legacy	time	other
nets	guys	instrument-agency
sign	soldier	instrument-agency
lady	monks	entity-origin
geldings	brace	member-collection
stallions	stud	other
ash	drama	cause-effect
news	site	component-whole
doors	church	component-whole
opener	secretary	instrument-agency
fertilizer	ingredient	entity-origin
task	group	instrument-agency
section	store	component-whole
maps	descriptions	other
promises	leaders	product-producer
cigarettes	pack	content-container
combination	inhibitors	other
books	pile	member-collection
issues	church	other
hogs	drift	member-collection
papers	writers	product-producer
pocket	trousers	component-whole
usher	room	other
book	master	product-producer
sun	radiation	cause-effect
showers	regions	entity-destination
guitars	menage	component-whole
play	religion	message-topic
material	copy	entity-origin
paint	painter	instrument-agency
template	brain	entity-destination
writing	years	entity-origin
energy	coal	entity-origin
article	results	message-topic
seasoning	sauce	entity-destination
team	area	entity-destination
lobe	ear	component-whole
sisters	sorority	member-collection
tracts	suitcase	content-container
city	darkness	other
packet	gateway	entity-origin
novels	agents	message-topic
trees	clump	member-collection
thinkers	ways	other
pollutant	rain	cause-effect
crows	murder	member-collection
oranges	tank	entity-origin
background	student	instrument-agency
oxidase	plant	product-producer
invention	scientist	product-producer
article	migration	message-topic
chapter	algorithms	message-topic
clinker	shipwrights	product-producer
mixes	box	content-container
tribes	league	member-collection
mitigation	prescriptions	entity-destination
customs	culture	entity-destination
steps	method	component-whole
evening	drink	other
apples	orchard	member-collection
test	courts	product-producer
partners	alliance	member-collection
mission	eucharist	entity-origin
selling	fortune	cause-effect
electrodes	method	other
technology	manufacturer	other
shoe	mouth	entity-destination
artists	cabal	member-collection
wheels	truck	component-whole
progress	sources	entity-origin
hinges	refrigerator	component-whole
headline	newspaper	component-whole
court	assumption	entity-origin
soundtrack	band	product-producer
hilt	blade	component-whole
wedges	building	component-whole
kittens	litter	member-collection
member	organisation	member-collection
page	events	message-topic
bathrooms	flat	component-whole
pancakes	machine	product-producer
nouns	vocabulary	member-collection
term	root	entity-origin
bees	erst	member-collection
files	programs	entity-destination
binder	box	content-container
observers	trial	entity-destination
resources	stress	cause-effect
virus	outbreak	cause-effect
posters	plays	message-topic
allegations	behaviour	message-topic
warriors	pleiad	member-collection
parts	blacksmith	product-producer
programs	faculty	product-producer
man	buffer	other
hell	sky	entity-origin
deputy	party	member-collection
string	scientist	instrument-agency
grenadiers	unit	member-collection
techniques	interrogators	instrument-agency
debris	pustules	cause-effect
portfolio	territory	entity-destination
refuges	region	entity-destination
kitchen	opportunities	other
beer	rye	entity-origin
message	chairman	product-producer
chord	miscarriages	cause-effect
treatises	obligation	message-topic
bond	agents	other
papers	results	message-topic
pines	grove	member-collection
cockroaches	fear	cause-effect
fog	disorientation	cause-effect
measures	battery	member-collection
doses	states	entity-destination
rifles	factory	product-producer
bile	liver	product-producer
parrots	psittacosis	member-collection
party	crazies	other
mist	air	entity-destination
varieties	peasants	other
attack	shock	cause-effect
volunteers	detachment	member-collection
signatures	cache	entity-destination
elements	configuration	component-whole
course	phenomena	message-topic
money	funds	entity-destination
plane	earth	entity-origin
maps	website	component-whole
scissors	barber	instrument-agency
clause	retiree	message-topic
instrument	virtuoso	instrument-agency
book	battles	message-topic
damage	dawn	other
section	activities	message-topic
coat	macaque	component-whole
egrets	rookery	member-collection
statement	defendant	product-producer
letter	plans	message-topic
addiction	neglect	cause-effect
contingent	discussion	cause-effect
nest	tables	other
viruses	labs	entity-destination
judge	board	member-collection
ballads	politicians	message-topic
chapter	history	message-topic
threats	stress	cause-effect
newsroom	developments	other
author	case	other
technocrats	cabinet	member-collection
marble	bowl	entity-destination
jobs	schools	entity-destination
corruption	outrage	cause-effect
hand	box	entity-destination
door	cottage	component-whole
flies	business	member-collection
umbrella	maker	product-producer
molasses	tank	content-container
wheelchair	user	instrument-agency
state	problem	cause-effect
invitation	bottle	entity-destination
walls	house	component-whole
license	purse	content-container
microphone	anchor	instrument-agency
decree	king	product-producer
trees	stand	member-collection
heating	oil	other
implements	farmers	instrument-agency
argument	shooting	cause-effect
landmines	terror	cause-effect
badgers	cete	member-collection
recipe	lady	entity-origin
beauties	ring	member-collection
ruins	monument	entity-origin
artist	song	other
song	piano	other
nose	child	component-whole
stars	galaxy	member-collection
riflemen	brigade	member-collection
student	river	entity-destination
handset	maker	product-producer
term	word	entity-origin
mixture	container	content-container
seeds	fields	entity-destination
alloy	sprayer	instrument-agency
objects	sand	entity-destination
person	alibi	cause-effect
particles	clouds	entity-destination
machine	suitcase	content-container
melamine	sample	other
earth	sun	other
keys	technique	component-whole
parasite	malaria	cause-effect
observations	earthquakes	other
garbages	ocean	entity-destination
house	moment	other
earthquake	losses	cause-effect
parts	basket	entity-destination
laser	signal	cause-effect
apes	shrewdness	member-collection
liquor	alcohol	entity-origin
irritants	inflammation	cause-effect
arm	veterinarian	entity-origin
shop	diameter	other
people	ship	entity-origin
ombudsman	legislature	product-producer
petroleum	company	other
mistress	rashers	other
data	survey	entity-origin
minority	physicians	other
combination	people	instrument-agency
coffin	case	content-container
verdict	critics	product-producer
approach	convergence	other
traveling	discomfort	cause-effect
statement	representative	product-producer
resources	development	message-topic
device	matchboxes	other
speech	decline	message-topic
hero	strength	other
bird	tank	entity-destination
letter	woman	entity-origin
dollars	rouleau	component-whole
program	difficulties	other
systems	terrorists	instrument-agency
cars	metro	component-whole
philosophy	nature	other
sergeant	car	entity-origin
button	mouse	component-whole
chemicals	atmosphere	entity-destination
reindeer	debut	other
sentence	information	message-topic
ferrets	sack	content-container
ceiling	kitchen	component-whole
liquidity	firm	other
allergies	fever	cause-effect
influx	mania	cause-effect
shoes	box	content-container
song	singers	other
question	speaker	product-producer
cement	mason	instrument-agency
peoples	rung	member-collection
sound	announcements	entity-destination
beer	suitcase	content-container
vine	wine	product-producer
bouillon	chicken	entity-origin
shortage	anemia	cause-effect
mesosphere	thermosphere	other
relics	culture	entity-origin
fence	farmer	product-producer
singer	prison	entity-destination
snipes	wisp	member-collection
marks	craftsmen	instrument-agency
ghosts	house	other
award	activist	entity-destination
line	designers	other
conclusions	bunch	member-collection
building	man	other
products	factory	product-producer
contents	loss	other
goodies	hamper	content-container
wheeze	people	product-producer
oil	bunker	content-container
mouths	babies	component-whole
earthquake	landslide	cause-effect
conclusion	importance	message-topic
drugs	disease	cause-effect
mimic	biologists	product-producer
virus	illness	cause-effect
wall	army	product-producer
corruption	crisis	cause-effect
result	cases	entity-origin
housing	bearing	other
invoice	supplier	product-producer
items	yesterdays	entity-origin
celebs	scandals	cause-effect
subversion	calamities	cause-effect
plastic	bag	other
cricketers	team	entity-origin
bearers	management	member-collection
footnotes	passages	message-topic
invasion	deaths	cause-effect
colds	inflammation	cause-effect
wave	cavity	entity-origin
textbooks	student	instrument-agency
jelly	blackberry	entity-origin
exeretonevra	families	entity-destination
cabinet	names	other
hunters	regiment	member-collection
book	journey	other
drugs	psychiatrist	instrument-agency
kingfishers	centre	entity-destination
grapes	winemaker	instrument-agency
transistor	scientists	product-producer
workshop	event	component-whole
hull	vessel	component-whole
goldfinches	charm	member-collection
diaries	efforts	message-topic
pregnancy	nausea	cause-effect
files	folder	entity-destination
enrichment	extract	other
painting	artist	product-producer
women	mob	member-collection
banquet	basket	content-container
earthquake	tsunami	cause-effect
medium	news	other
noise	car	other
plane	airfield	entity-origin
process	intervention	other
spoon	buyer	instrument-agency
skegs	kayak	component-whole
panic	attacks	other
tension	headaches	cause-effect
acceleration	pressure	cause-effect
gender	contents	component-whole
ferrets	cast	member-collection
phalanx	toe	component-whole
data	paper	other
boy	camp	entity-origin
whales	gam	member-collection
vacuum	cleaner	instrument-agency
shadows	menage	member-collection
figure	camera	entity-origin
chair	crate	content-container
book	authors	product-producer
axe	carpenter	instrument-agency
rootball	crate	content-container
cells	patient	entity-destination
guidelines	article	entity-origin
company	market	other
outfit	pair	product-producer
explosive	wave	cause-effect
message	sender	product-producer
stardust	cycles	entity-origin
numbers	set	member-collection
geese	gaggle	member-collection
apples	bowl	content-container
discussion	culture	message-topic
man	holiness	other
keyboard	errors	other
oranges	suitcase	content-container
applicants	delay	cause-effect
gunships	hailstorm	member-collection
powerboat	manufacturer	product-producer
bar	bungalow	component-whole
protein	gene	other
interviews	researchers	instrument-agency
performers	troupe	member-collection
marihuana	suitcase	content-container
card	manufacturer	product-producer
question	arrangements	message-topic
trattoria	pair	product-producer
pecans	dish	content-container
report	results	message-topic
newspaper	co-operative	product-producer
crossbowmen	legion	member-collection
explanations	reporters	product-producer
bomb	box	content-container
bulldozer	area	other
roots	tree	component-whole
renegades	clique	member-collection
net	fisherman	instrument-agency
injuries	unconsciousness	cause-effect
people	space	entity-destination
challenges	standpoint	other
snout	pipefishes	component-whole
sauce	cranberry	entity-origin
objects	chart	component-whole
evidence	box	content-container
friend	relationship	other
lather	soap	entity-origin
omissions	books	entity-origin
bombs	downturn	cause-effect
road	builder	product-producer
marmalade	lemon	entity-origin
immigration	decline	cause-effect
aisles	supermarket	component-whole
ale	carton	content-container
clothes	box	content-container
signs	stir	cause-effect
teenagers	bratpack	member-collection
condoms	bag	content-container
molding	paperboard	entity-destination
unemployment	fallout	cause-effect
violation	memory	entity-destination
slingshot	hero	product-producer
comma	scribe	product-producer
arsenic	coatings	entity-origin
pressure	burst	cause-effect
album	public	other
pins	wheel	component-whole
code	phone	other
lights	shop	component-whole
jewelry	safe	content-container
urine	adults	product-producer
aircrafts	flight	member-collection
thread	shoemaker	instrument-agency
democrats	problem	other
carpenter	bee	other
drums	producer	product-producer
parts	works	component-whole
audiophile	forest	entity-origin
shoulderbone	socket	entity-origin
paint	men	instrument-agency
plates	mechanism	component-whole
ice	box	content-container
water	ears	entity-destination
meltdown	reaction	cause-effect
koala	church	entity-destination
messages	romance	message-topic
prisoner	oblivion	other
film	decision-making	message-topic
miles	sea	other
den	murderers	other
couple	outback	entity-destination
curbs	roadway	other
peasant	cask	entity-destination
products	class	other
jam	canteen	entity-destination
sheep	flock	member-collection
fish	water	entity-destination
insulation	cable	component-whole
beads	string	component-whole
layout	site	other
wall	intestines	component-whole
album	band	product-producer
quilt	girl	product-producer
team	season	other
guy	company	other
counselors	brotherhood	member-collection
printer	internet	other
text	cessation	message-topic
anvil	blacksmiths	instrument-agency
information	presidents	entity-origin
call	cells	entity-origin
canola	production	other
rains	floodwaters	cause-effect
radio	inventor	product-producer
therapy	shrinkage	cause-effect
elephants	parade	member-collection
focus	ethics	other
plot	crises	message-topic
insight	origins	message-topic
collision	injury	cause-effect
essay	writer	product-producer
book	reporter	product-producer
director	organizations	member-collection
equalization	changes	other
authors	bratpack	member-collection
wine	cradle	entity-destination
answer	box	content-container
audit	management	message-topic
fires	damages	cause-effect
bail	pendant	component-whole
swans	lamentation	member-collection
intoxication	injury	cause-effect
aircraft	landing	other
liquid	bottle	content-container
consignment	port	entity-destination
infertility	generations	entity-destination
mounds	earthworms	product-producer
symbols	structure	other
sculptures	chainsaw	other
letters	government	entity-destination
people	world	entity-destination
divorce	sadness	cause-effect
conflict	collapse	cause-effect
bees	stand	member-collection
component	parts	other
orienteering	skill	other
indicator	land	other
water	damage	cause-effect
document	proof	message-topic
logs	months	entity-origin
property	vessel	other
cup	cup	entity-destination
sperm	scientists	product-producer
design	city	product-producer
scissors	fabrics	other
book	movie	other
report	payment	message-topic
lawyers	scuffle	other
clot	blockage	cause-effect
priests	work	other
question	extent	message-topic
temples	disrepair	other
infection	inflammation	cause-effect
person	vehicle	entity-origin
refugees	disease	cause-effect
article	food	message-topic
changes	spaces	entity-destination
alcohol	bottle	content-container
purpose	animal	other
notes	investigator	product-producer
taxi	river	entity-destination
man	thump	cause-effect
padlock	chain	component-whole
eyebrow	hair	component-whole
paddle	man	instrument-agency
bills	bankruptcies	cause-effect
workers	dormitory	entity-destination
jewel	bag	entity-destination
machine	shoemaker	product-producer
obedience	subjects	other
pain	yesterdays	entity-origin
rope	members	instrument-agency
factors	superfamily	component-whole
electron	microscope	instrument-agency
dams	beaver	product-producer
splints	surgeon	instrument-agency
oil	mineral	entity-origin
man	kidnapping	cause-effect
spread	mesophyll	entity-destination
hypothesis	stack	member-collection
design	panel	other
paragraph	reasons	message-topic
ball	stick	content-container
casing	refrigerator	component-whole
swine	sounder	member-collection
refrigerators	companies	product-producer
biofilm	inside	other
aftershock	fire	cause-effect
defender	barrister-cum-writer	product-producer
researches	image	message-topic
suit	scene	other
fowl	skein	member-collection
stars	movies	entity-origin
grain	production	entity-origin
hold	boat	component-whole
